,artist,tempo,duration,loudness
2157,Mindless Self Indulgence,139.0,190697.77777777778,-5.51488888888889
2158,Morcheeba,125.88143478260874,273039.26086956525,-8.048695652173915
2159,G.E.M.,130.74034375,233300.03125,-7.40421875
2160,TAEIL,111.961,225817.0,-3.703
2161,Hiroyuki Sawano,111.14008108108108,256697.27027027027,-8.75072972972973
2162,NICKTHEREAL,143.98250000000002,235248.5,-4.013
2163,Brothers of Metal,132.32333333333332,225948.44444444444,-5.857111111111111
2164,Killstation,100.65333333333332,99231.0,-8.031333333333334
2165,Holem,123.421,170322.0,-10.873
2166,SAINt JHN,102.008,173610.0,-6.473
2167,Max e Luan,138.02519999999998,154291.4,-4.2574
2168,Invisible Motion,69.824,178285.0,-31.385
2169,Antonio José,109.05250000000001,214237.0,-4.0695
2170,Henrique & Juliano,132.818,172229.98484848486,-5.134681818181819
2171,Faithless,113.91165217391305,320101.0,-9.110739130434784
2172,A-Lin,132.11975,272541.375,-7.8870000000000005
2173,Murilo Huff,124.55653846153847,256308.42307692306,-5.6213461538461535
2174,Lil Cobaine,119.01650000000001,130671.5,-7.2909999999999995
2175,Two Another,108.015,218926.0,-7.791
2176,Eruption,123.569,213200.0,-9.227
2177,The Lay-Backs,139.662,215439.0,-29.641
2178,Nolasco,95.508,277546.0,-6.182
2179,Sophie Ellis-Bextor,117.306,229573.0,-5.357
2180,Roo Panes,133.56257142857143,271877.71428571426,-11.290142857142857
2181,Månvarv,75.607,199250.0,-34.208
2182,Shaker,195.56,177548.0,-10.644
2183,Norris Melcher,79.531,190000.0,-26.159
2184,me7k,123.04433333333333,128088.33333333333,-12.822666666666668
2185,Shallou,115.63600000000001,191257.66666666666,-9.651333333333332
2186,surrenderdorothy,103.14560000000002,107140.8,-15.443000000000001
2187,Leo Baumgart,102.93,137415.5,-31.3705
2188,frad,115.83433333333335,155808.66666666666,-11.175333333333333
2189,Kato,109.51135714285714,96904.19642857143,-17.195875
2190,Belleruche,102.69766666666665,214071.0,-9.368333333333334
2191,Canned Heat,104.599,189599.5,-18.0205
2192,Deepak Rathore Project,142.87219999999996,311668.8,-10.8428
2193,The Avett Brothers,129.16883333333334,243956.33333333334,-7.557041666666667
2194,Bruce Channel,64.253,143627.0,-5.597
2195,Rufus Wainwright,73.138,251586.0,-10.052
2196,Louis Capone,133.924,148642.0,-7.179
2197,Three Four Trio,89.117,267893.0,-16.853
2198,Joshua Hyslop,120.8287142857143,224616.7142857143,-11.410714285714286
2199,Stefanie Sun,134.06172727272727,257500.27272727274,-9.08927272727273
2200,Marie Protivová,79.30799999999999,190000.0,-33.992000000000004
2201,Vicky Chen,146.129,214449.0,-6.8425
2202,Christy Altomare,174.166,179840.0,-12.45
2203,Junior M.A.F.I.A.,91.224,274937.0,-5.835
2204,david hugo,153.03,146141.0,-6.0215
2205,MOTi,122.054,160819.0,-6.372999999999999
2206,Boyscott,137.06466666666668,176821.33333333334,-7.492
2207,Ryokuoushoku Shakai,180.0,265986.0,-1.846
2208,Lui Joseph,106.965,171715.5,-9.809999999999999
2209,JACK,123.98,189511.0,-8.459
2210,Elvis Costello & The Attractions,134.95178260869562,189246.0,-9.487869565217391
2211,Sailors Of The 7 Seas,74.833,186218.0,-35.659
2212,Pity Party (Girls Club),110.33599999999998,112601.8,-10.581999999999999
2213,Pankaj Udhas,123.38575,232813.0,-11.25075
2214,the peggies,159.30100000000002,239350.66666666666,-2.021
2215,George McCrae,104.411,200053.0,-5.536
2216,Yuki Hayashi,134.585625,203461.25,-5.6235
2217,Cecilia Krull,91.70366666666666,210617.33333333334,-8.305666666666667
2218,Prescient Liquids,70.273,210000.0,-32.479
2219,De Seu,81.67,170565.0,-28.56
2220,Yunggoth✰,115.877,136620.0,-6.063
2221,FantasticYouth,104.97999999999999,248328.0,-4.178
2222,Delegation,94.161,356200.0,-12.036
2223,Fondo Flamenco,153.46025,233935.5,-5.107
2224,POORSTACY,103.77674999999999,142831.5,-5.795
2225,Onyx,96.16,208179.5,-11.033
2226,Javed Ali,143.95266666666666,340271.0,-7.881
2227,AcesToAces,128.037,135019.0,-7.189
2228,Kishore Kumar,117.02166666666666,296902.0,-8.908333333333333
2229,Beast In Black,122.28130769230769,242736.15384615384,-5.903461538461538
2230,j'san,94.983,90315.0,-17.204
2231,TRASH,126.027,285222.0,-5.203
2232,Disfigure,140.017,208901.0,-5.194
2233,San Holo,146.76625,235313.25,-5.70975
2234,William Singe,125.98500000000001,165878.0,-9.152
2235,Motohiro Hata,107.7975,320213.0,-6.2090000000000005
2236,Zaini,144.94,192492.0,-12.133
2237,Miriam Raye,157.75,132000.0,-30.738
2238,From Alfie,117.747,151851.0,-33.885
2239,DECO*27,104.955,210000.0,-4.596
2240,Mushroomhead,123.33199999999998,262096.57894736843,-5.288736842105263
2241,[bsd.u],78.53200000000001,104320.0,-11.948
2242,92914,147.854,348445.0,-18.467
2243,Skylar Grey,113.88336363636364,214309.63636363635,-9.099181818181819
2244,The Isley Brothers,109.861,312039.5,-11.533999999999999
2245,Dustystaytrue,140.4,162121.33333333334,-9.991999999999999
2246,yaeow,101.5617857142857,150558.5,-14.724071428571433
2247,Dorothy,88.241,177192.0,-5.936999999999999
2248,Sophie Pecora,102.10675,186093.25,-7.356249999999999
2249,Pendulum,154.5181,303604.0,-4.4914000000000005
2250,Fats Domino,107.70333333333333,139125.66666666666,-7.623
2251,dwsdmusic,145.033,170482.0,-13.106
2252,Tiwa Savage,104.51150000000001,180938.0,-5.9575
2253,IZAL,130.64188888888887,241897.88888888888,-6.994666666666666
2254,Eric Reprid,124.8068,179062.0,-6.373199999999999
2255,Leat'eq,101.968,174117.0,-2.717
2256,Nils August Valentin,178.746,106214.0,-29.544
2257,Dimitri Vegas & Like Mike,125.7355,185306.5,-5.406000000000001
2258,Tine Mydland,124.0165,170375.0,-34.6875
2259,Harold van Lennep,101.00999999999999,197235.66666666666,-7.6419999999999995
2260,Andrew McMahon in the Wilderness,194.0,223879.0,-7.123
2261,Zayde Wølf,110.76849999999997,201538.91666666666,-5.369666666666666
2262,Joy Crookes,112.914,198800.0,-3.112
2263,A.CHAL,190.011,165214.0,-8.192
2264,The Him,136.62633333333335,179559.0,-5.767333333333333
2265,Parachute,117.70677777777779,224608.55555555556,-6.547888888888888
2266,Raffi,140.52474999999998,104929.75,-16.65475
2267,Joan Magana,73.997,218624.0,-34.381
2268,De Moi,102.36449999999999,183691.0,-29.8675
2269,The Heavy,126.52425,256579.75,-5.44825
2270,HAYASA G,129.944,102000.0,-5.606
2271,Eagles Of Death Metal,158.26133333333334,167631.0,-4.187333333333334
2272,Penny and Sparrow,110.42833333333334,188585.33333333334,-7.820333333333334
2273,JOY.,114.995,225071.0,-9.876
2274,Charlotte Lawrence,127.971,183849.0,-7.655
2275,Little Eva,128.973,139120.0,-9.595
2276,Charlie Sparks (UK),144.995,415594.0,-8.336
2277,Sarah Jarosz,116.56854545454547,208504.9090909091,-11.106
2278,Moi Je,122.004,198688.0,-6.738
2279,Amir Obe,144.045,190000.0,-8.297
2280,Jupiter Breeze,88.996,185840.0,-30.002
2281,Toddler Tunes,104.14583333333333,132357.83333333334,-8.453166666666666
2282,Harry James,75.258,205773.0,-9.66
2283,Nightmare,124.96366666666665,205666.66666666666,-3.2460000000000004
2284,David J,103.059,157213.0,-5.428
2285,Muffin Songs,112.044,63570.0,-9.233
2286,JAM Project,116.57150000000001,224218.5,-2.8205
2287,Remzcore,95.0,230389.0,-0.181
2288,The Wiggles,126.86444897959184,128828.26530612246,-9.503224489795917
2289,Lithe,129.66833333333332,145855.66666666666,-12.475333333333333
2290,Manolakas,67.476,128727.0,-28.464
2291,Greyson Chance,105.006,170363.0,-4.33
2292,PJ Masks,140.02875,67757.0,-8.9655
2293,Brett Eldredge,114.22166666666665,203497.33333333334,-7.489999999999999
2294,Trevor Hall,129.879,274632.0,-11.66
2295,¿Téo?,97.214,203777.0,-9.004
2296,Shibb,69.071,195751.0,-29.467
2297,MC Fioti,131.959,155454.0,-8.926
2298,Unwritten Skies,72.478,162782.0,-33.708
2299,Jadu Heart,105.023,278900.0,-6.867
2300,UFO,137.7014,232506.4,-7.24
2301,Spencer Crandall,165.966,177000.0,-5.291
2302,Dion & The Belmonts,91.2245,149819.5,-6.4784999999999995
2303,The Cascades,116.634,146360.0,-8.337
2304,The Brian Jonestown Massacre,83.101,334466.0,-12.888
2305,Calil,71.612,211150.0,-29.024
2306,Samuel Kim,114.81282758620686,199858.44827586206,-8.46951724137931
2307,Captain Hollywood Project,125.862,253573.0,-11.855
2308,Bodor Vencel,84.5695,135776.5,-23.9025
2309,LCD Soundsystem,136.822,443853.0,-5.463
2310,Regnør,84.5275,156646.5,-31.963
2311,Kajagoogoo,107.64500000000001,283313.0,-8.9565
2312,Mia Pandosa,78.987,149765.0,-33.389
2313,Cassandra Nestico,106.151,159300.0,-28.072333333333333
2314,Laila Wollo,67.272,190956.0,-37.166
2315,Judithe Abelsen,78.588,225000.0,-34.786
2316,Friends & I,108.005,150000.0,-7.568
2317,Ultrabeat,139.993,201920.0,-10.284
2318,Alex Keeper,113.014,161494.5,-13.23025
2319,Lvne,122.982,177611.0,-10.692
2320,Alexandre Desplat,95.05172222222222,168321.88888888888,-18.805333333333333
2321,COY,107.005,108224.0,-9.723
2322,Jack Rosslyn,67.556,139271.0,-27.491
2323,Chloé Czans,78.8305,167000.0,-26.396
2324,Banes World,136.857,160495.66666666666,-17.849
2325,Maikkis,99.994,178561.0,-3.323
2326,White Lion,123.80233333333335,283528.6666666667,-11.577333333333334
2327,The HU,151.9825,310460.0,-7.377
2328,Haru Kitamura,117.899,125214.0,-26.8765
2329,Tamara Eden,144.733,142614.0,-25.537
2330,The Del-Vikings,129.69,162293.0,-9.416
2331,Yoon Mirae,128.845,205192.0,-3.453
2332,Kiara Leonard,91.84,128843.5,-28.454
2333,Andrea Monet,98.378,162673.5,-28.377499999999998
2334,Rick Gallagher Project,168.9425,178497.5,-31.9315
2335,Plums,155.663,206354.0,-5.331
2336,Mis-Teeq,99.971,238840.0,-3.935
2337,Eric Ethridge,145.908,193832.0,-5.967
2338,Squeeze,134.50382352941173,214774.5294117647,-13.290000000000001
2339,Jackson Browne,136.891,298093.0,-5.438
2340,Trinix,108.553,183644.0,-9.5025
2341,Rend Collective,128.62792307692305,248752.76923076922,-6.648769230769231
2342,10cm,84.366,237266.0,-8.06
2343,Marc Streitenfeld,82.59899999999999,83286.5,-18.1625
2344,Kush Kush,115.006,148500.0,-5.119
2345,Quintino,135.34533333333331,163909.33333333334,-5.578666666666667
2346,Forrest Nolan,136.024,200292.0,-8.458
2347,Ran-D,146.85399999999998,294794.8,-2.601
2348,Light The Torch,118.757,210535.0,-5.1945
2349,Mohammed Rafi,115.08833333333332,259399.66666666666,-9.327
2350,Nora Van Elken,117.7596923076923,157349.0,-6.460153846153846
2351,Obie Trice,90.99199999999999,169413.0,-4.3725
2352,Antonio Orozco,108.42866666666667,229561.33333333334,-7.577000000000001
2353,Dario G,132.994,235850.0,-4.553
2354,Jethro Heston,126.014,156209.0,-4.623
2355,Parker Jack,136.9325,117886.5,-11.7345
2356,Nakash Aziz,84.631,235788.5,-6.564500000000001
2357,Pranav Das,89.947,288166.0,-9.707
2358,Los Secretos,89.391,177613.0,-7.987
2359,New Times,122.05,137704.0,-11.856
2360,The Wailers,87.404,238693.0,-8.464
2361,Deaf Kev,100.09,279600.0,-2.858
2362,Elektronomia,128.084,236254.0,-2.068
2363,もさを。,119.994,269746.0,-7.304
2364,Air,126.98,270226.4,-9.408800000000001
2365,Marc Seguí,129.8845,204238.5,-5.0489999999999995
2366,Enrique Urquijo y Los problemas,102.988,144840.0,-8.518
2367,The Amity Affliction,129.61653846153848,223043.46153846153,-4.434769230769231
2368,amazarashi,131.61275,280735.75,-3.37175
2369,ORANGE RANGE,146.03900000000002,229537.33333333334,-3.4559999999999995
2370,Josh Groban,112.94875,243520.625,-10.250166666666667
2371,Angus & Julia Stone,119.981,256353.0,-10.06
2372,blessthefall,184.916,194800.0,-2.774
2373,Knock2,126.0465,169288.0,-2.8985000000000003
2374,Rekha Bhardwaj,193.922,168240.0,-10.605
2375,EPMD,89.318,208360.0,-8.658
2376,Ferrugem,122.62599999999998,220054.97297297296,-6.539054054054055
2377,convolk,139.86200000000002,154745.5,-6.26675
2378,Deorro,127.907,326887.0,-2.545
2379,Jack Kays,111.53266666666666,127136.66666666667,-8.264333333333333
2380,Lil Tracy,77.492,185886.0,-8.052
2381,Romare,125.427,146842.0,-8.42
2382,Seguridad Social,156.45499999999998,204312.5,-4.578
2383,Zubeen Garg,123.006,295800.0,-11.298
2384,Eric B. & Rakim,105.848,262800.0,-8.443
2385,Lea Michele,118.14966666666668,236475.0,-6.487333333333333
2386,Hippie Sabotage,111.7365,301975.5,-7.7115
2387,Hooverphonic,113.82588235294119,225319.70588235295,-7.84429411764706
2388,James Hype,125.682,214834.0,-6.229333333333333
2389,GÅEL,111.895,147936.0,-28.584
2390,KIMSEJEONG,86.005,171680.0,-5.442
2391,Bomba Estéreo,117.042,159800.0,-7.632
2392,Cast - Frozen,102.85166666666667,154839.66666666666,-7.962
2393,Tom Zanetti,125.939,168896.0,-8.937
2394,Gustavo Santaolalla,113.18633333333334,148888.33333333334,-18.27141666666667
2395,Accept,130.0730344827586,305914.5517241379,-7.2830689655172405
2396,Within Temptation,137.68699999999998,290483.2,-4.7612
2397,Peter Sandberg,121.68175,153101.625,-23.885125000000002
2398,Los Delinquentes,99.99,186733.0,-9.841
2399,Seori,98.036,210546.0,-4.085
2400,Ryn Weaver,100.062,202733.0,-4.282
2401,Balmorhea,161.442,350193.0,-13.942499999999999
2402,Olivia Belli,116.1985,153238.0,-31.8065
2403,Erik Nieder,139.972,284422.0,-5.758
2404,Unodavid,123.69919999999999,129679.0,-10.790600000000001
2405,LAKEY INSPIRED,143.974,166339.33333333334,-11.459333333333333
2406,The Seige,127.699,186505.66666666666,-4.110333333333333
2407,Tomo,131.704,207598.0,-14.446
2408,Stephen Zechariah,91.4825,188075.0,-7.9995
2409,Ronghao Li,118.9345,280754.125,-8.46225
2410,Delinquent Habits,100.5935,254640.0,-6.836
2411,Lil Revive,152.537,155417.0,-8.538499999999999
2412,Groove Armada,114.63508333333333,298888.4166666667,-7.817083333333333
2413,Amar Sandhu,149.872,230561.0,-3.932
2414,Andro,85.018,159529.0,-3.796
2415,Moxas,102.11200000000001,147464.0,-11.132
2416,ReoNa,132.3524,262439.8,-4.8494
2417,EGOVERT,104.54650000000001,113288.0,-10.4775
2418,Tenno,126.27108333333335,153781.33333333334,-14.168833333333334
2419,SOYOU,133.499,169448.0,-6.002
2420,Atreyu,134.24133333333336,182804.0,-4.434333333333334
2421,RUSSELL!,111.81,111696.0,-4.25
2422,Jimmy Brown,107.71324999999999,187108.25,-6.75775
2423,KLOUD,115.31275000000001,223804.33333333334,-3.5103333333333335
2424,Fern.,87.5445,231149.0,-12.1555
2425,Juelz Santana,100.007,180493.0,-6.363
2426,Warrant,145.778,236866.0,-11.143
2427,Freddie King,142.284,228833.0,-11.238
2428,Trivium,133.74755555555555,310734.1111111111,-4.172444444444444
2429,Tina Charles,99.419,183693.0,-9.344
2430,The Jesus and Mary Chain,121.361,182493.0,-10.503
2431,MC SQUARE,130.09050000000002,178800.0,-6.169499999999999
2432,Heather Sommer,137.027,178686.0,-7.011
2433,Laica,116.851,211746.0,-6.534
2434,Yuko Ando,137.032,181594.0,-4.507
2435,Zedd,122.63633333333333,222053.0,-5.266666666666667
2436,Scintillante,73.711,188000.0,-33.73
2437,Gramatik,130.26809090909092,241274.45454545456,-5.256
2438,Paravi,113.715,142000.0,-9.799
2439,Udit Narayan,118.5942,304685.0,-10.0716
2440,Dreamgirl,180.343,234968.0,-7.48
2441,Sola Vimi,35.862,126097.0,-29.613
2442,Gin Blossoms,129.16174999999998,224299.5,-5.237
2443,Worakls,127.77646153846155,399384.1538461539,-10.931307692307692
2444,Jain,133.37166666666667,211430.66666666666,-8.007666666666667
2445,Lugnet före stormen,69.962,156000.0,-31.676
2446,Beautiful Storms,77.682,167294.0,-25.286
2447,Adam Melchor,79.959,216000.0,-12.815
2448,Maximilian Sievert,80.512,220800.0,-32.054
2449,Sonny Boy Williamson II,114.632,170926.5,-8.4405
2450,Timeflies,122.997,214786.0,-4.159
2451,Blippi,123.25674999999998,161329.0,-11.04
2452,Dax Wolf,167.199,196109.0,-27.697
2453,Taichi Chishaki,134.9135,162892.5,-27.46
2454,Arca,108.24057894736842,172483.2105263158,-9.461157894736843
2455,UNISON SQUARE GARDEN,145.12385714285716,262384.4285714286,-3.305142857142857
2456,Jake Miller,124.068,192980.0,-6.61
2457,"""Puppy Dog Pals"" Cast",138.0425,47966.5,-4.274
2458,Santhosh Narayanan,103.376,212857.0,-4.6785
2459,Nightwish,124.40517241379311,306005.2068965517,-6.455310344827586
2460,Protassov,99.98233333333333,275012.6666666667,-8.113999999999999
2461,Martin and Rose Music,101.2965,69906.0,-4.5065
2462,Tony Dize,120.007,263187.0,-6.283
2463,Carlo Boscoli,128.033,150187.0,-24.975
2464,Jacques Blanc,88.897,119523.0,-29.554
2465,Biba Dupont,107.2355,169098.0,-26.913999999999998
2466,Light Garden,142.886,120882.0,-34.116
2467,Boris Brejcha,125.06719148936168,473492.89361702127,-10.474957446808512
2468,Jake Scott,105.51249999999999,190951.5,-15.4025
2469,Abraham Mateo,133.076,150257.0,-3.031
2470,A Rocket To The Moon,145.23333333333332,206972.66666666666,-4.860499999999999
2471,Wax Tailor,114.14000000000001,195637.75,-7.305875
2472,Hyper,129.58679999999998,235596.4,-4.6894
2473,Le Youth,122.5065,310817.5,-7.068
2474,Icon For Hire,129.89883333333333,207366.16666666666,-5.071000000000001
2475,Ed Chinaski,163.274,137519.0,-28.225
2476,Reol,165.91866666666667,212486.66666666666,-3.095
2477,Bjarni Erlingursson,99.0295,133812.0,-31.067
2478,Eu Nice,63.828,139777.0,-27.255
2479,Isaac Dunbar,114.988,187800.0,-7.064
2480,Sweet,127.597,200800.0,-6.937
2481,C. Sathya,112.008,295772.0,-8.537
2482,Ima Rayner,81.931,165000.0,-29.75
2483,Brian Lyndon,110.541,135647.0,-43.303
2484,CHEHON,122.03,291440.0,-2.679
2485,Mukesh,165.7705,236686.5,-13.5135
2486,Diamond Eyes,139.929,267428.0,-4.082
2487,Genevieve Melton,128.522,164000.0,-31.154
2488,Sharon Van Etten,113.43299999999999,264220.0,-8.05
2489,Enrico Sangiuliano,127.577,478654.28571428574,-7.313142857142856
2490,Amaral,134.82066666666665,246026.33333333334,-4.604666666666667
2491,Tenacious D,142.994,137906.0,-8.5974
2492,Sydney Woods,89.49,163909.0,-22.401
2493,Bebe,97.535,222586.5,-7.0575
2494,The Devil Wears Prada,138.24383333333333,214502.61111111112,-4.326888888888889
2495,MAXIMUM THE HORMONE,116.31466666666667,203826.33333333334,-2.6296666666666666
2496,Daughtry,126.65268750000001,232832.5,-4.1911875
2497,Zen Atlas,70.439,210000.0,-29.121
2498,Silver Roses,142.422,196000.0,-28.107
2499,Kevin Hutchins,141.935,196000.0,-28.531
2500,SUPER BEAVER,97.16399999999999,240635.33333333334,-2.0853333333333333
2501,Chopade,71.308,222522.0,-29.833
2502,Bedtijd,141.805,106254.0,-33.622
2503,Suicide Silence,116.98899999999999,197092.16666666666,-3.6413333333333333
2504,Nicholas Hooper,88.75150000000001,143333.0,-24.088166666666663
2505,Saosin,119.994,238053.0,-4.384
2506,Dvwn,96.798,223832.5,-6.4935
2507,Paradis,113.01,220853.0,-7.308
2508,Monty Python,120.071,215333.0,-12.36
2509,Jukebox The Ghost,172.211,213786.0,-5.617
2510,M-Clan,120.44,254106.0,-5.3225
2511,1991,173.95575,208018.75,-3.1895000000000002
2512,Slaughter to Prevail,142.4868888888889,243222.22222222222,-1.6287777777777779
2513,Chris Cornell,133.093,270686.375,-6.86925
2514,As I Lay Dying,163.51085714285713,241555.14285714287,-4.482857142857143
2515,Herbie Hancock,116.11,333946.0,-8.182
2516,Colette Lush,79.975,208124.0,-8.721
2517,Saib,111.44900000000001,188917.5,-12.253499999999999
2518,Engelwood,128.064,114660.0,-6.868
2519,SID,155.62800000000001,231390.66666666666,-3.840666666666667
2520,Leo Sayer,105.11480000000002,236525.0,-11.389999999999997
2521,Lokel,125.978,141049.0,-10.866
2522,Nina Nesbitt,134.7945,204826.5,-6.151
2523,Dani Martín,107.0,270751.0,-6.4863333333333335
2524,KAVO,140.02,164595.0,-10.47
2525,The Bobby Fuller Four,148.959,138360.0,-5.497
2526,Miracle Of Sound,76.04,222539.0,-10.674
2527,Soraya,92.475,265511.0,-6.028499999999999
2528,Old Norse,137.571,192000.0,-33.379
2529,Sir Martin Walker,142.751,236000.0,-31.517
2530,Norrona,71.814,222078.0,-25.997
2531,Jorin Williams,68.571,176635.0,-34.587
2532,Hector Warrens,67.21950000000001,176021.0,-28.688499999999998
2533,Tryggve Malmberg,70.876,148500.0,-27.913
2534,Baroque Modernist,141.759,192000.0,-32.039
2535,Apech,71.013,170871.0,-37.291
2536,Earshot,102.121,213000.0,-3.899
2537,Chris Lanzon,95.666,172922.0,-15.469
2538,Michael Carreon,95.106,263633.0,-6.523
2539,Meshuggah,133.935,318763.9,-5.7468
2540,The Trammps,129.637,215626.0,-11.445
2541,Vũ.,136.244,238058.0,-8.71
2542,Nils Frahm,142.76662499999998,266466.25,-27.620125
2543,Taburete,135.8625,203675.0,-5.5825
2544,Maxx,132.999,226773.0,-10.131
2545,Lola Indigo,124.972,163893.0,-5.406
2546,Sorriso Maroto,141.11406896551725,216690.8448275862,-7.5297931034482755
2547,Traffic,166.657,334000.0,-14.117
2548,10 Years,155.63625000000002,216786.5,-4.3685
2549,Egypt Central,142.543,192767.0,-4.07775
2550,James Heather,103.05933333333333,110431.0,-26.246666666666666
2551,Fire From The Gods,89.468,225026.0,-4.734
2552,The Human Beinz,75.82,140440.0,-8.913
2553,The Black Ghosts,105.009,231333.0,-8.064
2554,Despistaos,99.982,191826.0,-3.784
2555,Chapter & Verse,125.54400000000001,224458.0,-5.1025
2556,Sonny Fodera,123.993,213298.0,-7.088
2557,Stephen,73.552,270510.0,-5.292
2558,Yoko Takahashi,128.147,246419.5,-5.1754999999999995
2559,Tiziano Magro,175.297,202000.0,-26.971
2560,Doug Blimpstein,75.292,219057.0,-33.204
2561,It's DPK,130.10866666666666,217469.66666666666,-14.703333333333333
2562,Nile Kaufman,139.798,161905.0,-27.638
2563,L7,115.152,235093.0,-8.559
2564,Testament,127.1156,238837.4,-6.9079999999999995
2565,El Barrio,166.925,260185.0,-3.065
2566,12 Stones,133.90016666666668,205132.83333333334,-4.294833333333333
2567,Doris Melwin,77.314,186781.0,-33.697
2568,Siloé,117.143,157964.0,-4.349
2569,Sam MacPherson,122.922,166579.5,-10.519
2570,Kidz Bop Kids,124.18673913043476,194175.1739130435,-4.81704347826087
2571,Sam Wills,142.113,91773.0,-18.548
2572,Einingu,92.214,141061.0,-32.719
2573,Sami Muni,139.404,128365.0,-36.552
2574,Raveena,140.044,248738.0,-8.86
2575,Wiser Noise,68.55,124087.0,-30.639
2576,wave to earth,60.037,256000.0,-10.62
2577,Vetusta Morla,134.39916666666667,255192.83333333334,-6.623
2578,Hot Flash Heat Wave,111.986,224714.0,-6.074
2579,DESTIN CONRAD,76.864,90000.0,-5.706
2580,Counting Tides,60.525,172374.0,-34.726
2581,Austin Basham,155.69,256680.0,-12.216
2582,Part Time,122.417,196360.0,-7.01
2583,Kristen Bell,135.87,196819.0,-10.652000000000001
2584,Lena,101.024,177187.5,-6.145
2585,Snowy White,139.38850000000002,224079.5,-13.2345
2586,Klaas,127.012,151181.0,-5.276
2587,Lauren Weintraub,153.946,185715.0,-5.552
2588,joyvegas,86.153,64245.0,-15.966
2589,DEAN FUJIOKA,76.53233333333333,211198.66666666666,-5.591
2590,Rebecca Woods,64.443,163916.0,-38.226
2591,Da-iCE,170.027,235373.0,-3.072
2592,CRASPORE,96.01050000000001,342476.0,-5.327500000000001
2593,Finley Rhone,120.121,170966.0,-33.461
2594,Mika Nakashima,122.037,250200.0,-3.174
2595,Mia Carrera,114.752,210583.0,-25.778
2596,理想混蛋 雞丁,129.667,300215.0,-7.85
2597,MORTEN,128.013,141562.0,-4.376
2598,Fiction Factory,116.659,213960.0,-10.978
2599,Kid Francescoli,125.005,230089.0,-8.928
2600,Machine Girl,154.008,185521.0,-6.783
2601,Nikhil Chandran,94.836,269050.0,-12.338000000000001
2602,Kedam,116.533,221929.5,-10.469000000000001
2603,Sachin Warrier,111.58346666666668,226943.06666666668,-10.109133333333334
2604,Anne Vallayer,125.6935,124000.0,-26.7425
2605,Junko Yagami,115.099,250373.0,-5.462
2606,Noel Toms,118.9319375,164934.875,-15.588375
2607,Lorenzo Fiore,90.977,150874.0,-28.245
2608,Otnicka,118.31649999999998,205822.5,-7.952833333333333
2609,Inhaler,136.679,272448.6666666667,-6.3391111111111105
2610,Hello Sleepwalkers,94.277,170640.0,-3.014
2611,Syn Cole,122.01555555555557,174548.77777777778,-4.509666666666667
2612,Blonde Redhead,141.454,157000.0,-9.995
2613,Ayo Jay,87.964,206202.66666666666,-6.586666666666666
2614,Icona Pop,126.51133333333331,173070.0,-4.014666666666666
2615,DIRTYXAN,97.68133333333333,114051.66666666667,-7.722333333333334
2616,Charlie Rich,102.74799999999999,175139.5,-12.39275
2617,Turnover,114.97,255773.0,-7.692
2618,XTC,125.12481818181817,240257.72727272726,-8.925545454545455
2619,Mizmo,117.019,156298.0,-9.437
2620,NORRA,124.008,191420.0,-10.484
2621,Bill Evans Trio,114.521,297320.0,-23.427
2622,The Champs,89.748,135240.0,-9.912
2623,Rory Gallagher,139.585,278888.5,-11.659500000000001
2624,Thomas Daniel,111.936,228853.5,-12.15175
2625,Ellie-May Robertson,110.634,144500.0,-30.924
2626,Stephanie Middleton,98.328,160598.0,-30.1765
2627,Xaverius Love,95.59299999999999,154500.0,-26.351
2628,Beyond,129.48053846153846,290799.3076923077,-8.408076923076923
2629,BRAMANE,114.19466666666666,175164.0,-17.664333333333335
2630,Giselle Guarezi,68.24,118270.0,-24.283
2631,Smith & Thell,125.957,203538.0,-6.429
2632,Thunder,114.006,138947.0,-10.753
2633,Mellowdy,110.518,151798.0,-10.6085
2634,Bonobo,112.57786486486485,309483.3243243243,-9.696000000000002
2635,LOVA,117.165,186732.0,-7.481
2636,Izzy Bizu,105.4335,196926.0,-5.702999999999999
2637,Broadside,165.083,171097.0,-3.045
2638,Fatboibari,144.96,122070.0,-9.653
2639,Havelin,200.092,167498.0,-7.751
2640,The Devil Makes Three,135.23235294117646,236215.41176470587,-9.140176470588234
2641,Alfaaz,112.062,209853.0,-4.175
2642,Guru Randhawa,109.2985,195515.0,-4.1594999999999995
2643,Tommy Ice,115.76025,139986.25,-8.253250000000001
2644,Vybz Kartel,117.31198095238095,180278.55238095237,-5.990914285714286
2645,AFKAP,129.303,180618.0,-7.919
2646,Hebe Tien,138.1365,270521.3,-8.279900000000001
2647,Damn Yankees,81.814,287320.0,-9.612
2648,Michael Wong,120.388,254666.5,-8.057500000000001
2649,Benny Garner,117.933,144157.0,-26.9135
2650,Kaskade,107.995,320280.0,-4.512
2651,Marco Luka,141.88719999999998,140105.8,-7.9042
2652,Abin Fang,106.1135,265350.5,-7.4925
2653,Grailz Beni,84.215,107345.0,-9.837
2654,Matt White,107.948,170040.0,-5.751
2655,Konshens,91.5155,198385.0,-4.878
2656,Canyon City,122.90149999999998,219399.0,-13.7161
2657,Yves V,126.6125,172840.0,-6.07
2658,艾薇,129.961,220962.0,-6.847
2659,Drex Carter,103.7345,140045.0,-8.844
2660,Christopher Martin,178.406,213453.0,-5.314
